log_file,label,total_duration,time_until_first_answer,time_between_last_answer_and_submit,mean_time_per_question,std_dev_time_per_question,median_time_per_question,min_time_per_question,max_time_per_question,num_tab_switches,num_answer_changes,num_revisits,num_questions_attempted,accuracy,mean_time_z_score,min_time_z_score,max_time_z_score,std_dev_time_z_score,accuracy_deviation,tab_switch_deviation,answer_change_deviation,proportion_questions_fast,proportion_questions_correct_and_fast,proportion_questions_with_tab_switch,answer_change_rate
cheat_various_cheater_tab_switcher_0379.json,1,2146.867,51.692,1.56,71.5622,16.8977,68.221,50.036,111.594,13,0,2,30,0.8667,-0.2155,-0.9661,0.9764,0.5082,0.0862,10.314,-3.414,0.0,0.0,0.4333,0.0
normal_detailed_average_0212.json,0,3237.292,58.456,1.126,107.9097,49.8885,96.717,39.869,210.251,0,3,3,30,0.7,0.5438,-0.7697,1.8499,0.6469,-0.0805,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_struggler_0101.json,0,2491.542,51.493,1.815,113.2519,83.2385,83.996,23.882,353.178,0,5,1,22,0.4091,0.4243,-1.972,3.415,1.3087,-0.3615,-1.953,2.491,0.0455,0.0455,0.0,0.2273
normal_detailed_average_0479.json,0,3230.034,48.96,2.42,107.6678,49.5982,89.083,35.996,215.618,1,4,1,30,0.6667,0.5535,-0.9959,1.7463,0.6138,-0.1138,-1.686,0.586,0.0,0.0,0.0333,0.1333
normal_detailed_overconfident_0307.json,0,2128.983,30.084,1.363,70.9661,34.1819,61.0965,27.699,132.944,0,1,1,30,0.4,-0.5479,-1.4577,0.325,0.5355,-0.3805,-2.686,-2.414,0.0,0.0,0.0,0.0333
cheat_various_cheater_tab_switcher_0284.json,1,2109.011,51.687,1.223,70.3004,19.3925,67.9915,46.417,116.761,13,0,1,30,0.9,-0.2897,-1.108,1.1918,0.5345,0.1195,10.314,-3.414,0.0,0.0,0.4333,0.0
normal_detailed_struggler_0228.json,0,2520.815,38.91,2.19,109.6007,82.2244,95.611,28.888,328.033,0,6,2,23,0.3913,0.4669,-1.4513,2.8949,1.2076,-0.3953,-2.047,3.335,0.0,0.0,0.0,0.2609
normal_detailed_average_0301.json,0,3436.454,78.112,1.756,114.5485,49.4277,99.929,57.396,226.124,0,5,2,30,0.5667,0.7901,-0.4811,1.6041,0.4535,-0.2138,-2.686,1.586,0.0,0.0,0.0,0.1667
cheat_various_cheater_smart_0117.json,1,1883.204,33.798,1.798,62.7735,18.9947,64.4705,34.023,105.284,3,1,2,30,1.0,-0.6054,-1.2099,0.6194,0.3614,0.2195,0.314,-2.414,0.0,0.0,0.1,0.0333
cheat_various_cheater_tab_switcher_0006.json,1,2007.27,55.787,2.442,66.909,12.63,62.8135,47.733,95.285,12,0,1,30,0.9667,-0.3098,-1.0972,0.7056,0.4984,0.1862,9.314,-3.414,0.0,0.0,0.4,0.0
cheat_various_cheater_tab_switcher_0143.json,1,2175.941,69.872,1.779,72.5314,17.2269,72.2325,43.435,110.038,15,0,1,30,0.8333,-0.1479,-1.1886,0.981,0.5395,0.0528,12.314,-3.414,0.0,0.0,0.5,0.0
cheat_various_pre_knowledge_0471.json,1,1239.869,35.101,2.388,41.329,11.6868,40.821,16.722,63.787,0,0,1,30,0.9667,-1.2556,-2.0993,-0.887,0.3162,0.1862,-2.686,-3.414,0.2667,0.2667,0.0,0.0
cheat_various_cheater_slow_careful_0083.json,1,2617.974,66.929,1.619,87.2658,21.4621,83.3485,55.381,143.419,0,3,1,30,1.0,0.2174,-0.3262,1.707,0.4585,0.2195,-2.686,-0.414,0.0,0.0,0.0,0.1
cheat_various_cheater_slow_careful_0257.json,1,2604.54,60.0,2.053,86.818,19.1725,82.305,59.273,116.279,0,4,1,30,0.8667,0.2277,-0.2809,1.7074,0.4716,0.0862,-2.686,0.586,0.0,0.0,0.0,0.1333
cheat_various_cheater_slow_careful_0312.json,1,2633.879,56.76,1.02,87.796,21.1535,84.969,55.703,125.215,0,4,1,30,0.9333,0.2183,-0.3115,1.0146,0.3342,0.1528,-2.686,0.586,0.0,0.0,0.0,0.1333
cheat_various_pre_knowledge_0099.json,1,1298.753,33.619,1.358,43.2918,11.9248,41.7995,25.532,70.71,0,0,1,30,0.9667,-1.1771,-1.6422,-0.4749,0.2697,0.1862,-2.686,-3.414,0.1333,0.1,0.0,0.0
cheat_various_cheater_slow_careful_0484.json,1,2602.793,58.354,9.688,86.7598,18.9467,85.196,56.01,116.86,0,2,2,30,0.9333,0.2163,-0.4006,0.9648,0.3756,0.1528,-2.686,-1.414,0.0,0.0,0.0,0.0667
cheat_various_pre_knowledge_0076.json,1,1233.18,28.686,1.407,41.106,10.8944,41.0475,24.047,69.916,0,0,1,30,0.9667,-1.2207,-1.6899,-0.7093,0.2301,0.1862,-2.686,-3.414,0.0667,0.0667,0.0,0.0
normal_detailed_overconfident_0078.json,0,2060.606,31.718,1.388,68.6869,29.6117,61.7465,21.822,135.902,0,1,1,30,0.4667,-0.5547,-1.7684,0.5522,0.5115,-0.3138,-2.686,-2.414,0.0333,0.0,0.0,0.0333
normal_detailed_struggler_0442.json,0,2643.84,45.082,2.843,114.9496,84.2492,81.567,27.937,316.696,0,11,3,23,0.5217,0.7608,-1.4338,3.6858,1.3046,-0.2651,-2.058,8.374,0.0,0.0,0.0,0.4783
cheat_various_cheater_smart_0286.json,1,1998.593,32.392,1.643,66.6198,23.0277,67.084,30.108,107.929,2,1,3,30,0.9,-0.5245,-1.3115,0.3086,0.4386,0.1195,-0.686,-2.414,0.0,0.0,0.0667,0.0333
normal_detailed_struggler_0012.json,0,2319.972,40.366,2.409,105.4533,122.3234,57.1175,4.706,447.379,0,7,4,22,0.3182,-0.1495,-2.8334,4.7911,1.8552,-0.4646,-1.995,4.475,0.2273,0.0909,0.0,0.3182
cheat_various_cheater_slow_careful_0241.json,1,2627.98,63.897,1.506,87.5993,22.7624,81.295,57.669,129.072,0,3,1,30,1.0,0.1939,-0.2719,1.2747,0.3473,0.2195,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_average_0340.json,0,3304.149,58.698,1.579,110.1383,48.8829,100.467,48.309,217.019,0,4,1,30,0.7333,0.6275,-0.2957,1.6546,0.4273,-0.0472,-2.686,0.586,0.0,0.0,0.0,0.1333
normal_detailed_average_0205.json,0,3375.257,49.972,1.488,112.5086,47.478,96.3995,42.215,196.568,0,3,4,30,0.5333,0.7237,-0.6393,2.168,0.5696,-0.2472,-2.686,-0.414,0.0,0.0,0.0,0.1
cheat_various_cheater_slow_careful_0304.json,1,2636.466,54.435,1.001,87.8822,20.8318,82.972,56.146,130.077,0,4,1,30,0.8333,0.2361,-0.2541,1.3102,0.4256,0.0528,-2.686,0.586,0.0,0.0,0.0,0.1333
cheat_various_cheater_slow_careful_0187.json,1,2584.186,54.985,0.644,86.1395,19.9745,83.166,55.978,122.171,0,1,1,30,0.9,0.1858,-0.4402,1.4473,0.4071,0.1195,-2.686,-2.414,0.0,0.0,0.0,0.0333
cheat_various_cheater_smart_0290.json,1,1994.486,45.05,1.101,66.4829,20.3805,66.0445,31.953,106.17,4,2,3,30,0.9667,-0.4958,-1.3595,0.1351,0.3399,0.1862,1.314,-1.414,0.0,0.0,0.1333,0.0667
cheat_various_pre_knowledge_0430.json,1,1228.989,22.636,1.402,40.9663,10.6986,39.4685,23.872,65.519,0,1,1,30,1.0,-1.2395,-1.7568,-0.5709,0.326,0.2195,-2.686,-2.414,0.2667,0.2667,0.0,0.0333
normal_detailed_average_0439.json,0,3248.554,65.432,1.562,108.2851,44.2452,95.6215,47.987,193.408,0,6,2,30,0.7333,0.6429,-0.6656,1.5709,0.5026,-0.0472,-2.686,2.586,0.0,0.0,0.0,0.2
cheat_various_cheater_slow_careful_0168.json,1,2666.767,60.449,1.422,88.8922,22.8678,85.4035,55.736,131.859,0,6,2,30,0.9667,0.2453,-0.3028,1.1843,0.4027,0.1862,-2.686,2.586,0.0,0.0,0.0,0.2
normal_detailed_average_0069.json,0,3281.831,76.343,2.361,109.3944,51.3364,85.174,43.629,209.466,0,6,2,30,0.7,0.582,-0.5512,1.3108,0.4624,-0.0805,-2.686,2.586,0.0,0.0,0.0,0.2
cheat_various_cheater_smart_0101.json,1,2025.871,60.189,1.827,67.529,19.169,63.769,29.695,108.047,4,1,2,30,0.9667,-0.4306,-1.3566,0.5824,0.4355,0.1862,1.314,-2.414,0.0,0.0,0.1333,0.0333
normal_detailed_struggler_0395.json,0,2429.93,54.361,1.161,105.6491,85.1781,89.124,7.946,360.134,0,5,2,23,0.3913,0.4323,-2.5598,3.6618,1.7453,-0.4007,-2.077,2.372,0.1304,0.0435,0.0,0.2174
cheat_various_cheater_smart_0382.json,1,2021.331,45.414,2.09,67.3777,22.3192,67.101,24.07,108.088,6,1,3,30,0.9333,-0.4985,-1.6429,0.157,0.4061,0.1528,3.314,-2.414,0.0333,0.0333,0.2,0.0333
cheat_various_pre_knowledge_0172.json,1,1245.307,28.715,1.497,41.5102,11.0787,40.297,14.034,61.288,0,1,1,30,1.0,-1.1765,-1.6961,-0.6005,0.2743,0.2195,-2.686,-2.414,0.1,0.1,0.0,0.0333
normal_detailed_average_0481.json,0,3142.23,65.325,1.271,104.741,46.5139,86.486,57.289,204.213,0,2,2,30,0.6333,0.51,-0.7081,1.5746,0.5185,-0.1472,-2.686,-1.414,0.0,0.0,0.0,0.0667
cheat_various_cheater_slow_careful_0095.json,1,2557.63,56.306,0.5,85.2543,21.112,83.485,55.501,119.139,0,2,1,30,0.9667,0.132,-0.3391,1.0523,0.3308,0.1862,-2.686,-1.414,0.0,0.0,0.0,0.0667
normal_detailed_average_0194.json,0,3485.024,35.932,2.23,116.1675,59.777,97.3745,37.345,245.477,0,4,1,30,0.8667,0.708,-1.0188,1.9052,0.6727,0.0862,-2.686,0.586,0.0,0.0,0.0,0.1333
normal_detailed_struggler_0244.json,0,2855.255,81.552,2.137,135.9645,119.2099,83.893,13.26,445.403,0,12,2,21,0.5714,0.908,-2.246,4.4757,1.7382,-0.2066,-1.866,9.59,0.0952,0.0952,0.0,0.5714
normal_detailed_average_0383.json,0,3284.569,72.042,1.994,109.4856,48.7176,92.4955,47.799,215.938,0,4,3,30,0.7333,0.6299,-0.5426,2.0937,0.605,-0.0472,-2.686,0.586,0.0,0.0,0.0,0.1333
cheat_various_cheater_slow_careful_0282.json,1,2624.044,52.729,2.068,87.4681,21.2986,83.541,53.43,122.565,0,4,1,30,0.8667,0.2174,-0.2579,1.2191,0.4249,0.0862,-2.686,0.586,0.0,0.0,0.0,0.1333
cheat_various_cheater_tab_switcher_0207.json,1,2042.333,64.06,1.326,68.0778,16.2555,66.984,36.591,106.633,12,0,2,30,0.9,-0.2491,-1.4513,1.2652,0.7595,0.1195,9.314,-3.414,0.0,0.0,0.4,0.0
normal_detailed_average_0045.json,0,3381.256,54.869,1.503,112.7085,54.9053,96.9585,53.981,266.783,0,2,1,30,0.7,0.6963,-0.7799,3.1615,0.7046,-0.0805,-2.686,-1.414,0.0,0.0,0.0,0.0667
cheat_various_cheater_slow_careful_0144.json,1,2629.903,70.93,1.361,87.6634,20.3919,83.9125,54.552,125.483,0,4,1,30,0.8667,0.2317,-0.3303,1.484,0.4165,0.0862,-2.686,0.586,0.0,0.0,0.0,0.1333
normal_detailed_overconfident_0042.json,0,1907.805,38.668,1.449,63.5935,28.8588,60.612,22.399,137.064,0,1,1,30,0.4,-0.7026,-1.7565,0.4782,0.5755,-0.3805,-2.686,-2.414,0.1,0.0667,0.0,0.0333
normal_detailed_overconfident_0412.json,0,2144.153,38.206,1.729,71.4718,34.3963,70.156,22.776,145.436,0,1,1,30,0.4333,-0.5011,-1.6833,1.0039,0.6547,-0.3472,-2.686,-2.414,0.0667,0.0667,0.0,0.0333
normal_detailed_struggler_0028.json,0,2133.195,44.923,1.526,92.7476,63.7807,78.126,24.905,225.905,0,11,5,23,0.5217,0.049,-1.4535,1.5543,1.0568,-0.2637,-2.066,8.391,0.0,0.0,0.0,0.4783
normal_detailed_slow_careful_0434.json,0,3535.292,82.318,0.0,126.2604,62.3577,124.469,0.0,277.267,0,9,1,28,0.8519,1.4004,-1.9067,3.0966,1.0938,0.0653,-2.499,5.799,0.0357,0.0,0.0,0.3214
cheat_various_cheater_slow_careful_0451.json,1,2685.864,64.56,0.5,89.5288,20.8677,85.801,53.973,125.743,0,5,3,30,0.9333,0.2941,-0.288,1.4083,0.4538,0.1528,-2.686,1.586,0.0,0.0,0.0,0.1667
normal_detailed_overconfident_0296.json,0,2153.047,57.497,1.58,71.7682,28.4373,75.095,20.397,129.525,0,0,1,30,0.4333,-0.4147,-1.8889,0.4607,0.5976,-0.3472,-2.686,-3.414,0.1,0.0667,0.0,0.0
cheat_various_cheater_smart_0068.json,1,1847.649,49.931,1.519,61.5883,20.8645,60.4475,29.738,103.879,4,1,2,30,0.9,-0.6643,-1.4967,0.4753,0.4255,0.1195,1.314,-2.414,0.0,0.0,0.1333,0.0333
normal_detailed_average_0291.json,0,3260.829,83.21,1.578,108.6943,51.841,87.19,52.196,211.533,0,5,3,30,0.5667,0.5663,-0.9228,1.5677,0.5396,-0.2138,-2.686,1.586,0.0,0.0,0.0,0.1667
cheat_various_cheater_slow_careful_0390.json,1,2604.656,62.648,1.696,86.8219,20.4203,82.4925,58.154,118.208,0,1,1,30,0.9,0.205,-0.3175,1.2687,0.4097,0.1195,-2.686,-2.414,0.0,0.0,0.0,0.0333
normal_detailed_overconfident_0445.json,0,1951.684,33.161,2.008,65.0561,33.0272,59.0085,15.587,139.541,0,0,1,30,0.6,-0.7239,-2.2115,0.2058,0.5455,-0.1805,-2.686,-3.414,0.0667,0.0667,0.0,0.0
cheat_various_cheater_slow_careful_0056.json,1,2590.142,62.276,12.441,86.3381,19.9837,81.6585,57.223,124.895,0,5,1,30,0.9667,0.1911,-0.3321,1.0354,0.3718,0.1862,-2.686,1.586,0.0,0.0,0.0,0.1667
normal_detailed_overconfident_0500.json,0,1984.224,55.124,2.136,66.1408,31.6237,63.699,16.843,140.936,0,0,1,30,0.5667,-0.6408,-2.1397,0.1933,0.6209,-0.2138,-2.686,-3.414,0.1,0.0667,0.0,0.0
cheat_various_cheater_smart_0204.json,1,2105.128,68.073,1.06,70.1709,17.7464,68.542,37.128,110.724,6,2,2,30,0.9667,-0.3053,-1.2991,0.8258,0.492,0.1862,3.314,-1.414,0.0,0.0,0.2,0.0667
normal_detailed_struggler_0090.json,0,2661.811,39.043,1.405,110.9088,80.4088,91.1065,18.007,323.227,0,10,3,24,0.4167,0.6148,-2.1827,2.7077,1.2337,-0.3684,-2.159,7.222,0.0833,0.0417,0.0,0.4167
cheat_various_cheater_tab_switcher_0196.json,1,2229.918,46.429,1.157,74.3306,14.6332,72.839,47.7,111.115,18,0,1,30,0.8333,-0.0582,-0.968,1.7262,0.6885,0.0528,15.314,-3.414,0.0,0.0,0.6,0.0
normal_detailed_average_0268.json,0,3534.238,51.81,1.0,117.8079,59.1319,103.585,45.537,224.277,0,6,1,30,0.8333,0.7342,-0.4447,1.988,0.594,0.0528,-2.686,2.586,0.0,0.0,0.0,0.2
cheat_various_cheater_slow_careful_0386.json,1,2577.923,66.351,1.205,85.9308,17.9805,85.418,59.088,116.946,0,3,1,30,0.8667,0.2072,-0.3699,1.4544,0.4189,0.0862,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_average_0287.json,0,3253.612,71.109,1.899,108.4537,46.3121,99.831,42.38,213.224,0,3,1,30,0.4667,0.607,-0.6304,1.5958,0.5326,-0.3138,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_average_0004.json,0,3383.471,67.78,1.09,112.7824,47.3728,102.7245,49.657,203.492,0,7,1,30,0.6667,0.7561,-0.2642,1.5895,0.4863,-0.1138,-2.686,3.586,0.0,0.0,0.0,0.2333
cheat_various_cheater_slow_careful_0105.json,1,2552.335,60.416,0.676,85.0778,19.8726,81.9995,57.97,114.101,1,1,1,30,0.9333,0.1457,-0.301,1.0123,0.3587,0.1528,-1.686,-2.414,0.0,0.0,0.0333,0.0333
normal_detailed_slow_careful_0160.json,0,3574.663,63.721,0.0,142.9865,75.1698,116.209,0.0,290.752,0,8,2,25,0.8333,1.4689,-1.9067,2.8871,0.9629,0.06,-2.238,5.172,0.04,0.0,0.0,0.32
normal_detailed_topper_0489.json,0,2591.292,47.268,1.299,86.3764,38.686,76.4005,37.679,150.996,0,4,2,30,0.8667,-0.0884,-0.8833,0.8095,0.4316,0.0862,-2.686,0.586,0.0,0.0,0.0,0.1333
cheat_various_cheater_slow_careful_0410.json,1,2588.095,66.829,1.095,86.2698,21.4676,83.478,48.546,124.265,0,2,1,30,0.9333,0.1657,-0.3427,1.0306,0.3605,0.1528,-2.686,-1.414,0.0,0.0,0.0,0.0667
cheat_various_pre_knowledge_0236.json,1,1287.902,32.328,1.594,42.9301,10.9036,43.2335,26.738,59.448,0,0,1,30,0.9667,-1.1944,-1.8108,-0.5648,0.2849,0.1862,-2.686,-3.414,0.2,0.2,0.0,0.0
cheat_various_cheater_smart_0496.json,1,2074.39,61.512,1.743,69.1463,17.7871,68.7015,41.08,120.071,3,4,2,30,0.9,-0.3389,-0.8641,1.2053,0.4436,0.1195,0.314,0.586,0.0,0.0,0.1,0.1333
cheat_various_cheater_smart_0183.json,1,1838.994,31.779,1.06,61.2998,21.3479,59.8505,26.94,102.156,5,0,2,30,0.9333,-0.6907,-1.6331,0.1388,0.4164,0.1528,2.314,-3.414,0.0333,0.0333,0.1667,0.0
cheat_various_cheater_tab_switcher_0138.json,1,2092.525,53.276,2.302,69.7508,17.5094,67.008,38.854,106.673,12,1,1,30,0.8667,-0.2195,-1.4366,1.5446,0.7348,0.0862,9.314,-2.414,0.0,0.0,0.4,0.0333
normal_detailed_average_0403.json,0,3298.7,57.919,1.0,109.9567,48.7276,88.3915,50.917,226.139,0,6,1,30,0.6333,0.6478,-0.1922,1.6145,0.4572,-0.1472,-2.686,2.586,0.0,0.0,0.0,0.2
cheat_various_cheater_smart_0245.json,1,2040.432,33.61,1.682,68.0144,18.3716,68.1565,35.572,107.647,7,4,1,30,1.0,-0.363,-1.1879,0.8609,0.5232,0.2195,4.314,0.586,0.0,0.0,0.2333,0.1333
cheat_various_cheater_smart_0398.json,1,1992.401,44.42,1.486,66.4134,23.4623,65.857,22.039,102.912,8,1,1,30,0.9,-0.5437,-1.7563,0.8706,0.4738,0.1195,5.314,-2.414,0.0333,0.0333,0.2667,0.0333
normal_detailed_average_0161.json,0,3262.941,68.551,1.374,108.7647,53.8536,85.2305,47.651,238.686,0,3,1,30,0.7,0.5574,-0.8415,1.6964,0.6115,-0.0805,-2.686,-0.414,0.0,0.0,0.0,0.1
cheat_various_pre_knowledge_0492.json,1,1261.839,32.238,1.325,42.0613,13.1357,40.8555,23.538,69.101,0,0,1,30,0.9667,-1.2488,-1.7183,-0.4423,0.3474,0.1862,-2.686,-3.414,0.3,0.3,0.0,0.0
normal_detailed_struggler_0419.json,0,2685.537,36.55,1.0,111.8974,88.538,91.0685,3.177,389.169,0,11,2,24,0.375,0.6977,-2.5705,4.0712,1.3935,-0.4191,-2.154,8.283,0.0833,0.0417,0.0,0.4583
normal_detailed_topper_0153.json,0,2521.953,48.394,2.108,84.0651,37.2303,72.7165,40.291,150.959,0,4,1,30,0.8667,-0.1445,-0.7669,0.7315,0.3631,0.0862,-2.686,0.586,0.0,0.0,0.0,0.1333
normal_detailed_struggler_0049.json,0,2470.388,45.697,2.672,112.2904,83.194,85.729,34.359,316.291,0,11,4,22,0.5455,0.5607,-1.4961,2.8613,1.0673,-0.2424,-1.964,8.479,0.0,0.0,0.0,0.5
normal_detailed_struggler_0360.json,0,2402.364,33.956,1.0,114.3983,86.8851,85.23,29.769,345.47,1,7,2,21,0.2381,0.4944,-1.3477,4.1142,1.4727,-0.5478,-0.893,4.619,0.0,0.0,0.0476,0.3333
cheat_various_cheater_tab_switcher_0289.json,1,2063.87,57.842,0.5,68.7957,17.2093,68.2405,41.601,102.571,13,0,2,30,0.9667,-0.29,-1.2178,1.7505,0.5972,0.1862,10.314,-3.414,0.0,0.0,0.4333,0.0
normal_detailed_slow_careful_0286.json,0,3543.411,85.181,0.0,126.5504,66.901,113.69,0.0,271.251,0,9,3,28,0.7407,1.3277,-1.9067,2.7759,0.9907,-0.0458,-2.499,5.799,0.0357,0.0,0.0,0.3214
cheat_various_cheater_slow_careful_0349.json,1,2590.518,65.478,1.71,86.3506,21.0027,82.662,54.751,120.74,0,2,2,30,0.9667,0.1708,-0.2712,0.7817,0.3315,0.1862,-2.686,-1.414,0.0,0.0,0.0,0.0667
cheat_various_cheater_smart_0265.json,1,1909.235,69.911,0.878,63.6412,18.5593,61.0075,25.929,102.087,4,1,1,30,0.9667,-0.5215,-1.5078,1.3284,0.5895,0.1862,1.314,-2.414,0.0333,0.0333,0.1333,0.0333
cheat_various_cheater_smart_0320.json,1,2035.822,63.672,1.155,67.8607,20.2208,70.0915,10.566,98.612,7,1,1,30,0.9667,-0.3973,-2.4236,1.5727,0.6529,0.1862,4.314,-2.414,0.0333,0.0333,0.2333,0.0333
normal_detailed_overconfident_0424.json,0,2097.512,36.723,1.0,69.9171,30.6699,68.553,21.074,124.58,0,1,1,30,0.5667,-0.5104,-1.8102,0.4494,0.621,-0.2138,-2.686,-2.414,0.1333,0.1333,0.0,0.0333
normal_detailed_average_0073.json,0,3167.908,59.305,1.244,105.5969,46.5133,89.719,48.71,199.477,0,2,1,30,0.4667,0.5054,-0.2731,2.0456,0.4983,-0.3138,-2.686,-1.414,0.0,0.0,0.0,0.0667
cheat_various_cheater_slow_careful_0488.json,1,2588.149,59.425,1.437,86.2716,19.1003,82.8565,59.666,120.801,0,1,2,30,0.9667,0.1955,-0.3248,0.8071,0.3488,0.1862,-2.686,-2.414,0.0,0.0,0.0,0.0333
cheat_various_cheater_smart_0009.json,1,1986.529,39.537,1.626,66.2176,18.3504,65.1755,31.362,107.833,7,1,2,30,0.9333,-0.4593,-1.3099,0.4948,0.4122,0.1528,4.314,-2.414,0.0,0.0,0.2333,0.0333
normal_detailed_overconfident_0218.json,0,2089.103,52.402,2.038,69.6368,28.8314,71.658,18.249,135.907,0,0,1,30,0.5333,-0.4734,-2.0032,0.7286,0.6115,-0.2472,-2.686,-3.414,0.0333,0.0,0.0,0.0
cheat_various_pre_knowledge_0129.json,1,1245.535,37.125,2.031,41.5178,10.2274,40.4055,24.777,69.705,0,2,1,30,1.0,-1.2024,-1.9697,-0.3737,0.2621,0.2195,-2.686,-1.414,0.0667,0.0667,0.0,0.0667
normal_detailed_slow_careful_0044.json,0,3585.566,64.15,0.0,128.0559,69.158,112.471,0.0,298.075,0,5,3,28,0.6296,1.3336,-1.9067,2.7278,0.9546,-0.1569,-2.499,1.799,0.0357,0.0,0.0,0.1786
cheat_various_cheater_slow_careful_0164.json,1,2626.444,64.65,2.381,87.5481,20.7145,85.1815,54.023,130.346,1,4,2,30,0.9,0.2271,-0.3148,1.4255,0.4107,0.1195,-1.686,0.586,0.0,0.0,0.0333,0.1333
normal_detailed_average_0435.json,0,3548.184,71.34,2.338,118.2728,59.7213,99.4725,42.929,266.8,0,7,1,30,0.6333,0.8143,-0.6488,2.1915,0.7185,-0.1472,-2.686,3.586,0.0,0.0,0.0,0.2333
normal_detailed_struggler_0458.json,0,2795.374,32.013,1.357,116.4739,77.4994,95.1295,11.587,303.328,0,10,3,24,0.5417,0.5547,-2.3392,3.7793,1.4261,-0.2344,-2.112,7.266,0.0833,0.0417,0.0,0.4167
normal_detailed_struggler_0008.json,0,2587.907,40.601,1.517,107.8295,73.9295,89.051,27.491,308.403,1,8,3,24,0.3333,0.4532,-1.5311,2.5322,1.1687,-0.4511,-1.119,5.259,0.0417,0.0,0.0417,0.3333
normal_detailed_struggler_0321.json,0,3170.416,78.227,2.141,132.1007,106.2345,101.9815,22.577,406.655,0,8,1,24,0.4167,0.7649,-1.5227,4.0301,1.5129,-0.3476,-2.115,5.272,0.0417,0.0417,0.0,0.3333
cheat_various_pre_knowledge_0200.json,1,1307.323,40.306,0.809,43.5774,11.7531,40.225,23.062,70.591,0,0,1,30,1.0,-1.1677,-1.7593,-0.6403,0.33,0.2195,-2.686,-3.414,0.2,0.2,0.0,0.0
cheat_various_cheater_slow_careful_0308.json,1,2634.924,63.762,1.772,87.8308,21.4151,86.989,54.885,122.225,0,4,1,30,0.8667,0.2233,-0.3378,1.077,0.3899,0.0862,-2.686,0.586,0.0,0.0,0.0,0.1333
normal_detailed_average_0209.json,0,3225.956,72.839,1.698,107.5319,48.6937,95.335,48.424,206.542,0,4,1,30,0.6667,0.5579,-0.3086,1.7314,0.5569,-0.1138,-2.686,0.586,0.0,0.0,0.0,0.1333
cheat_various_cheater_slow_careful_0426.json,1,2618.911,64.795,1.617,87.297,21.0212,86.8045,50.675,125.41,0,3,1,30,0.9,0.2078,-0.3377,0.7759,0.354,0.1195,-2.686,-0.414,0.0,0.0,0.0,0.1
normal_detailed_overconfident_0170.json,0,2172.083,36.271,1.279,72.4028,34.1316,65.4585,15.807,137.281,0,2,1,30,0.5333,-0.4729,-2.1402,0.6987,0.6587,-0.2472,-2.686,-1.414,0.1,0.0667,0.0,0.0667
normal_detailed_struggler_0376.json,0,2119.782,10.526,1.307,100.942,79.7846,80.461,14.434,302.65,0,9,4,21,0.3333,0.4429,-2.2738,4.0911,1.7373,-0.4574,-1.888,6.586,0.1429,0.0476,0.0,0.4286
normal_detailed_struggler_0233.json,0,2798.287,38.771,1.409,127.1949,143.6048,62.2705,10.229,512.176,0,8,3,22,0.5909,0.4777,-2.4155,5.7562,2.2161,-0.1835,-1.967,5.476,0.0455,0.0455,0.0,0.3636
normal_detailed_struggler_0024.json,0,2168.602,44.125,1.277,103.2668,87.0166,79.009,5.811,353.232,0,7,2,21,0.4286,0.305,-2.6801,3.1682,1.5791,-0.3722,-1.883,4.578,0.1429,0.0952,0.0,0.3333
cheat_various_cheater_slow_careful_0148.json,1,2674.642,64.805,1.38,89.1547,22.8715,82.333,58.53,134.693,0,4,1,30,0.9333,0.2496,-0.2285,1.4872,0.3854,0.1528,-2.686,0.586,0.0,0.0,0.0,0.1333
normal_detailed_overconfident_0388.json,0,1946.067,54.383,1.748,64.8689,26.1413,60.082,30.239,115.791,0,0,1,30,0.5333,-0.6079,-1.744,0.4424,0.4929,-0.2472,-2.686,-3.414,0.0667,0.0333,0.0,0.0
cheat_various_cheater_smart_0463.json,1,2054.673,54.177,1.8,68.4891,20.673,62.751,36.04,110.799,4,1,2,30,0.9333,-0.3821,-1.2129,1.0628,0.5573,0.1528,1.314,-2.414,0.0,0.0,0.1333,0.0333
cheat_various_pre_knowledge_0369.json,1,1243.276,28.655,1.33,41.4425,14.3827,40.496,18.522,66.165,0,1,1,30,0.9667,-1.2716,-2.0177,-0.6918,0.3942,0.1862,-2.686,-2.414,0.2667,0.2333,0.0,0.0333
normal_detailed_struggler_0423.json,0,3442.418,19.712,1.0,137.6967,106.4405,103.839,19.205,404.439,0,15,4,25,0.48,0.779,-1.9172,3.9168,1.55,-0.2942,-2.263,12.171,0.08,0.04,0.0,0.6
normal_detailed_overconfident_0449.json,0,1983.4,39.045,1.0,66.1133,26.4383,60.1425,28.536,120.715,0,3,1,30,0.5667,-0.5698,-1.4022,0.4916,0.5044,-0.2138,-2.686,-0.414,0.0,0.0,0.0,0.1
cheat_various_cheater_tab_switcher_0175.json,1,2102.053,51.65,0.75,70.0684,16.8056,69.6695,45.601,111.08,13,0,1,30,0.8667,-0.2771,-1.0078,1.2554,0.464,0.0862,10.314,-3.414,0.0,0.0,0.4333,0.0
